date,variable,seriesNo,value
2024-10-01,"Total Domestic Exports, (At Current Prices)",4,21061353.1
2024-10-01,Oil,4.1,7859648.6
2024-10-01,Non-Oil,4.2,13201704.5
2024-10-01,"Total Re-Exports, (At Current Prices)",5,32108397.4
2024-10-01,Oil,5.1,195047.3
2024-10-01,Non-Oil,5.2,31913350.1
2024-11-01,"Total Merchandise Trade, (At Current Prices)",1,110399413.2
2024-11-01,Oil,1.1,18297156.4
2024-11-01,Non-Oil,1.2,92102256.8
2024-11-01,"Total Merchandise Imports, (At Current Prices)",2,52411939.2
2024-11-01,Oil,2.1,9394206.5
2024-11-01,Non-Oil,2.2,43017732.7
2024-11-01,"Total Merchandise Exports, (At Current Prices)",3,57987474.1
2024-11-01,Oil,3.1,8902949.9
2024-11-01,Non-Oil,3.2,49084524.1
2024-11-01,"Total Domestic Exports, (At Current Prices)",4,23590996.3
2024-11-01,Oil,4.1,8575073.0
2024-11-01,Non-Oil,4.2,15015923.3
2024-11-01,"Total Re-Exports, (At Current Prices)",5,34396477.8
2024-11-01,Oil,5.1,327876.9
2024-11-01,Non-Oil,5.2,34068600.8
2024-12-01,"Total Merchandise Trade, (At Current Prices)",1,114017805.9
2024-12-01,Oil,1.1,18627592.7
2024-12-01,Non-Oil,1.2,95390213.1
2024-12-01,"Total Merchandise Imports, (At Current Prices)",2,54274866.2
2024-12-01,Oil,2.1,9929003.4
2024-12-01,Non-Oil,2.2,44345862.9
2024-12-01,"Total Merchandise Exports, (At Current Prices)",3,59742939.6
2024-12-01,Oil,3.1,8698589.4
2024-12-01,Non-Oil,3.2,51044350.2
2024-12-01,"Total Domestic Exports, (At Current Prices)",4,23809857.6
2024-12-01,Oil,4.1,8536179.7
2024-12-01,Non-Oil,4.2,15273677.9
2024-12-01,"Total Re-Exports, (At Current Prices)",5,35933082.0
2024-12-01,Oil,5.1,162409.6
2024-12-01,Non-Oil,5.2,35770672.4
2025-01-01,"Total Merchandise Trade, (At Current Prices)",1,113500063.2
2025-01-01,Oil,1.1,19201687.8
2025-01-01,Non-Oil,1.2,94298375.5
2025-01-01,"Total Merchandise Imports, (At Current Prices)",2,54651753.8
2025-01-01,Oil,2.1,9637417.6
2025-01-01,Non-Oil,2.2,45014336.2
2025-01-01,"Total Merchandise Exports, (At Current Prices)",3,58848309.4
2025-01-01,Oil,3.1,9564270.2
2025-01-01,Non-Oil,3.2,49284039.3
2025-01-01,"Total Domestic Exports, (At Current Prices)",4,24162255.7
2025-01-01,Oil,4.1,9387402.6
2025-01-01,Non-Oil,4.2,14774853.1
2025-01-01,"Total Re-Exports, (At Current Prices)",5,34686053.8
2025-01-01,Oil,5.1,176867.6
2025-01-01,Non-Oil,5.2,34509186.2
2025-02-01,"Total Merchandise Trade, (At Current Prices)",1,110890844.8
2025-02-01,Oil,1.1,17496236.6
2025-02-01,Non-Oil,1.2,93394608.2
2025-02-01,"Total Merchandise Imports, (At Current Prices)",2,52167286.9
2025-02-01,Oil,2.1,8817668.6
2025-02-01,Non-Oil,2.2,43349618.2
2025-02-01,"Total Merchandise Exports, (At Current Prices)",3,58723558.0
2025-02-01,Oil,3.1,8678568.0
2025-02-01,Non-Oil,3.2,50044990.0
2025-02-01,"Total Domestic Exports, (At Current Prices)",4,23660612.6
2025-02-01,Oil,4.1,8582603.2
2025-02-01,Non-Oil,4.2,15078009.4
2025-02-01,"Total Re-Exports, (At Current Prices)",5,35062945.4
2025-02-01,Oil,5.1,95964.8
2025-02-01,Non-Oil,5.2,34966980.6
2025-03-01,"Total Merchandise Trade, (At Current Prices)",1,109664040.3
2025-03-01,Oil,1.1,19208571.2
2025-03-01,Non-Oil,1.2,90455469.1
2025-03-01,"Total Merchandise Imports, (At Current Prices)",2,52110653.2
2025-03-01,Oil,2.1,9577254.7
2025-03-01,Non-Oil,2.2,42533398.4
2025-03-01,"Total Merchandise Exports, (At Current Prices)",3,57553387.2
2025-03-01,Oil,3.1,9631316.4
2025-03-01,Non-Oil,3.2,47922070.7
2025-03-01,"Total Domestic Exports, (At Current Prices)",4,23913330.3
2025-03-01,Oil,4.1,9376388.3
2025-03-01,Non-Oil,4.2,14536942.0
2025-03-01,"Total Re-Exports, (At Current Prices)",5,33640056.8
2025-03-01,Oil,5.1,254928.2
2025-03-01,Non-Oil,5.2,33385128.7
2025-04-01,"Total Merchandise Trade, (At Current Prices)",1,123233692.9
2025-04-01,Oil,1.1,17770221.0
2025-04-01,Non-Oil,1.2,105463471.9
2025-04-01,"Total Merchandise Imports, (At Current Prices)",2,55671531.2
2025-04-01,Oil,2.1,9101949.5
2025-04-01,Non-Oil,2.2,46569581.8
2025-04-01,"Total Merchandise Exports, (At Current Prices)",3,67562161.6
2025-04-01,Oil,3.1,8668271.5
2025-04-01,Non-Oil,3.2,58893890.1
2025-04-01,"Total Domestic Exports, (At Current Prices)",4,23783785.3
2025-04-01,Oil,4.1,8457600.2
2025-04-01,Non-Oil,4.2,15326185.2
2025-04-01,"Total Re-Exports, (At Current Prices)",5,43778376.3
2025-04-01,Oil,5.1,210671.4
2025-04-01,Non-Oil,5.2,43567704.9
2025-05-01,"Total Merchandise Trade, (At Current Prices)",1,111905309.4
2025-05-01,Oil,1.1,17189273.4
2025-05-01,Non-Oil,1.2,94716036.0
2025-05-01,"Total Merchandise Imports, (At Current Prices)",2,52412421.1
2025-05-01,Oil,2.1,8631354.4
2025-05-01,Non-Oil,2.2,43781066.6
2025-05-01,"Total Merchandise Exports, (At Current Prices)",3,59492888.3
2025-05-01,Oil,3.1,8557919.0
2025-05-01,Non-Oil,3.2,50934969.4
2025-05-01,"Total Domestic Exports, (At Current Prices)",4,22473113.3
2025-05-01,Oil,4.1,8417062.2
2025-05-01,Non-Oil,4.2,14056051.1
2025-05-01,"Total Re-Exports, (At Current Prices)",5,37019775.0
2025-05-01,Oil,5.1,140856.8
2025-05-01,Non-Oil,5.2,36878918.3
2025-06-01,"Total Merchandise Trade, (At Current Prices)",1,108557605.0
2025-06-01,Oil,1.1,15255591.8
2025-06-01,Non-Oil,1.2,93302013.3
2025-06-01,"Total Merchandise Imports, (At Current Prices)",2,49470718.5
2025-06-01,Oil,2.1,7190544.1
2025-06-01,Non-Oil,2.2,42280174.4
2025-06-01,"Total Merchandise Exports, (At Current Prices)",3,59086886.5
2025-06-01,Oil,3.1,8065047.7
2025-06-01,Non-Oil,3.2,51021838.9
2025-06-01,"Total Domestic Exports, (At Current Prices)",4,23618887.7
2025-06-01,Oil,4.1,7949791.0
2025-06-01,Non-Oil,4.2,15669096.7
2025-06-01,"Total Re-Exports, (At Current Prices)",5,35467998.8
2025-06-01,Oil,5.1,115256.7
2025-06-01,Non-Oil,5.2,35352742.2
2025-07-01,"Total Merchandise Trade, (At Current Prices)",1,116710128.9
2025-07-01,Oil,1.1,17812964.8
2025-07-01,Non-Oil,1.2,98897164.1
2025-07-01,"Total Merchandise Imports, (At Current Prices)",2,55462692.3
2025-07-01,Oil,2.1,9261679.4
2025-07-01,Non-Oil,2.2,46201013.0
2025-07-01,"Total Merchandise Exports, (At Current Prices)",3,61247436.5
2025-07-01,Oil,3.1,8551285.4
2025-07-01,Non-Oil,3.2,52696151.1
2025-07-01,"Total Domestic Exports, (At Current Prices)",4,23124592.3
2025-07-01,Oil,4.1,8405599.9
2025-07-01,Non-Oil,4.2,14718992.4
2025-07-01,"Total Re-Exports, (At Current Prices)",5,38122844.2
2025-07-01,Oil,5.1,145685.5
2025-07-01,Non-Oil,5.2,37977158.7
2025-08-01,"Total Merchandise Trade, (At Current Prices)",1,112668761.1
2025-08-01,Oil,1.1,16621934.3
2025-08-01,Non-Oil,1.2,96046826.8
2025-08-01,"Total Merchandise Imports, (At Current Prices)",2,53722685.4
2025-08-01,Oil,2.1,8106085.4
2025-08-01,Non-Oil,2.2,45616600.0
2025-08-01,"Total Merchandise Exports, (At Current Prices)",3,58946075.8
2025-08-01,Oil,3.1,8515848.9
2025-08-01,Non-Oil,3.2,50430226.8
2025-08-01,"Total Domestic Exports, (At Current Prices)",4,22169502.7
2025-08-01,Oil,4.1,8416221.0
2025-08-01,Non-Oil,4.2,13753281.7
2025-08-01,"Total Re-Exports, (At Current Prices)",5,36776573.0
2025-08-01,Oil,5.1,99627.9
2025-08-01,Non-Oil,5.2,36676945.1
2025-09-01,"Total Merchandise Trade, (At Current Prices)",1,117213142.7
2025-09-01,Oil,1.1,17446432.5
2025-09-01,Non-Oil,1.2,99766710.3
2025-09-01,"Total Merchandise Imports, (At Current Prices)",2,55704048.2
2025-09-01,Oil,2.1,8857325.1
2025-09-01,Non-Oil,2.2,46846723.1
2025-09-01,"Total Merchandise Exports, (At Current Prices)",3,61509094.6
2025-09-01,Oil,3.1,8589107.4
2025-09-01,Non-Oil,3.2,52919987.2
2025-09-01,"Total Domestic Exports, (At Current Prices)",4,23658394.1
2025-09-01,Oil,4.1,8491046.0
2025-09-01,Non-Oil,4.2,15167348.0
2025-09-01,"Total Re-Exports, (At Current Prices)",5,37850700.5
2025-09-01,Oil,5.1,98061.4
2025-09-01,Non-Oil,5.2,37752639.1
2025-10-01,"Total Merchandise Trade, (At Current Prices)",1,124224666.2
2025-10-01,Oil,1.1,16618750.2
2025-10-01,Non-Oil,1.2,107605916.0
2025-10-01,"Total Merchandise Imports, (At Current Prices)",2,58135334.3
2025-10-01,Oil,2.1,7826676.8
2025-10-01,Non-Oil,2.2,50308657.5
2025-10-01,"Total Merchandise Exports, (At Current Prices)",3,66089331.9
2025-10-01,Oil,3.1,8792073.4
2025-10-01,Non-Oil,3.2,57297258.4
2025-10-01,"Total Domestic Exports, (At Current Prices)",4,24608597.1
2025-10-01,Oil,4.1,8687600.5
2025-10-01,Non-Oil,4.2,15920996.6
2025-10-01,"Total Re-Exports, (At Current Prices)",5,41480734.8
2025-10-01,Oil,5.1,104472.9
2025-10-01,Non-Oil,5.2,41376261.9
2025-11-01,"Total Merchandise Trade, (At Current Prices)",1,123380667.0
2025-11-01,Oil,1.1,16007529.5
2025-11-01,Non-Oil,1.2,107373137.4
2025-11-01,"Total Merchandise Imports, (At Current Prices)",2,57954959.9
2025-11-01,Oil,2.1,7806195.0
2025-11-01,Non-Oil,2.2,50148764.9
2025-11-01,"Total Merchandise Exports, (At Current Prices)",3,65425707.1
2025-11-01,Oil,3.1,8201334.6
2025-11-01,Non-Oil,3.2,57224372.5
2025-11-01,"Total Domestic Exports, (At Current Prices)",4,25253858.8
2025-11-01,Oil,4.1,8086570.3
2025-11-01,Non-Oil,4.2,17167288.5
2025-11-01,"Total Re-Exports, (At Current Prices)",5,40171848.3
2025-11-01,Oil,5.1,114764.3
2025-11-01,Non-Oil,5.2,40057084.1
2025-12-01,"Total Merchandise Trade, (At Current Prices)",1,123631822.6
2025-12-01,Oil,1.1,15538289.9
2025-12-01,Non-Oil,1.2,108093532.7
2025-12-01,"Total Merchandise Imports, (At Current Prices)",2,59565439.1
2025-12-01,Oil,2.1,7118280.1
2025-12-01,Non-Oil,2.2,52447159.0
2025-12-01,"Total Merchandise Exports, (At Current Prices)",3,64066383.5
2025-12-01,Oil,3.1,8420009.8
2025-12-01,Non-Oil,3.2,55646373.7
2025-12-01,"Total Domestic Exports, (At Current Prices)",4,23943337.4
2025-12-01,Oil,4.1,8286719.6
2025-12-01,Non-Oil,4.2,15656617.9
2025-12-01,"Total Re-Exports, (At Current Prices)",5,40123046.1
2025-12-01,Oil,5.1,133290.2
2025-12-01,Non-Oil,5.2,39989755.8
2026-01-01,"Total Merchandise Trade, (At Current Prices)",1,138069736.4
2026-01-01,Oil,1.1,16954719.9
2026-01-01,Non-Oil,1.2,121115016.5
2026-01-01,"Total Merchandise Imports, (At Current Prices)",2,62791156.5
2026-01-01,Oil,2.1,8335396.8
2026-01-01,Non-Oil,2.2,54455759.7
2026-01-01,"Total Merchandise Exports, (At Current Prices)",3,75278579.9
2026-01-01,Oil,3.1,8619323.1
2026-01-01,Non-Oil,3.2,66659256.8
2026-01-01,"Total Domestic Exports, (At Current Prices)",4,24189277.9
2026-01-01,Oil,4.1,8439303.6
2026-01-01,Non-Oil,4.2,15749974.3
2026-01-01,"Total Re-Exports, (At Current Prices)",5,51089302.0
2026-01-01,Oil,5.1,180019.5
2026-01-01,Non-Oil,5.2,50909282.5
2026-02-01,"Total Merchandise Trade, (At Current Prices)",1,131010178.5
2026-02-01,Oil,1.1,14880531.7
2026-02-01,Non-Oil,1.2,116129646.8
2026-02-01,"Total Merchandise Imports, (At Current Prices)",2,63218926.4
2026-02-01,Oil,2.1,6985597.9
2026-02-01,Non-Oil,2.2,56233328.4
2026-02-01,"Total Merchandise Exports, (At Current Prices)",3,67791252.1
2026-02-01,Oil,3.1,7894933.7
2026-02-01,Non-Oil,3.2,59896318.4
2026-02-01,"Total Domestic Exports, (At Current Prices)",4,23994656.7
2026-02-01,Oil,4.1,7626784.2
2026-02-01,Non-Oil,4.2,16367872.5
2026-02-01,"Total Re-Exports, (At Current Prices)",5,43796595.4
2026-02-01,Oil,5.1,268149.5
2026-02-01,Non-Oil,5.2,43528445.9
2026-03-01,"Total Merchandise Trade, (At Current Prices)",1,152248895.7
2026-03-01,Oil,1.1,20209163.4
2026-03-01,Non-Oil,1.2,132039732.3
2026-03-01,"Total Merchandise Imports, (At Current Prices)",2,70564175.7
2026-03-01,Oil,2.1,10692694.5
2026-03-01,Non-Oil,2.2,59871481.2
2026-03-01,"Total Merchandise Exports, (At Current Prices)",3,81684720.0
2026-03-01,Oil,3.1,9516468.9
2026-03-01,Non-Oil,3.2,72168251.1
2026-03-01,"Total Domestic Exports, (At Current Prices)",4,25886884.9
2026-03-01,Oil,4.1,9034736.9
2026-03-01,Non-Oil,4.2,16852148.1
2026-03-01,"Total Re-Exports, (At Current Prices)",5,55797835.1
2026-03-01,Oil,5.1,481732.1
2026-03-01,Non-Oil,5.2,55316103.0
2026-04-01,"Total Merchandise Trade, (At Current Prices)",1,160336125.5
2026-04-01,Oil,1.1,25831979.1
2026-04-01,Non-Oil,1.2,134504146.4
2026-04-01,"Total Merchandise Imports, (At Current Prices)",2,73633729.2
2026-04-01,Oil,2.1,12372241.4
2026-04-01,Non-Oil,2.2,61261487.8
2026-04-01,"Total Merchandise Exports, (At Current Prices)",3,86702396.2
2026-04-01,Oil,3.1,13459737.7
2026-04-01,Non-Oil,3.2,73242658.6
2026-04-01,"Total Domestic Exports, (At Current Prices)",4,30377372.5
2026-04-01,Oil,4.1,11678071.2
2026-04-01,Non-Oil,4.2,18699301.3
2026-04-01,"Total Re-Exports, (At Current Prices)",5,56325023.7
2026-04-01,Oil,5.1,1781666.4
2026-04-01,Non-Oil,5.2,54543357.3
