date,variable,seriesNo,value
2022-03-01,Cultural Services,1.08.5,91.633
2022-03-01,"Newspapers, Books & Stationery",1.08.6,97.505
2022-03-01,Holiday Expenses,1.08.7,85.79
2022-03-01,Education,1.09,93.607
2022-03-01,"General, Vocational & Higher Education",1.09.1,96.283
2022-03-01,Private Tuition & Other Educational Courses,1.09.2,87.872
2022-03-01,School Textbooks & Study Guides,1.09.3,95.958
2022-03-01,Miscellaneous Goods & Services,1.10,95.52
2022-03-01,Personal Care,1.10.1,94.87
2022-03-01,Alcoholic Beverages & Tobacco,1.10.2,88.438
2022-03-01,Other Personal Effects,1.10.3,99.406
2022-03-01,Social Services,1.10.4,100.627
2022-03-01,Other Miscellaneous Services,1.10.5,102.592
2022-03-01,Food & Beverage Serving Services,1.11,88.651
2022-03-01,"Restaurants, Cafes & Pubs",1.11.1,88.818
2022-03-01,Fast Food Restaurants,1.11.2,86.538
2022-03-01,"Hawker Centres, And Food Courts, Coffee Shops & Kiosks",1.11.3,88.746
2022-03-01,"Other Catering Services, Incl Vending Machines",1.11.4,88.207
2022-03-01,All Items Less Accommodation,2,91.646
2022-03-01,All Items Less Imputed Rentals For Housing,3,91.687
2022-04-01,All Items,1,92.099
2022-04-01,Food,1.0,90.189
2022-04-01,Food Excl Food & Beverage Serving Services,1.01,92.52
2022-04-01,Rice & Cereal Products,1.01.1,89.32
2022-04-01,Meat,1.01.2,89.892
2022-04-01,Fish & Other Seafood,1.01.3,98.253
2022-04-01,"Milk, Other Dairy Products & Eggs",1.01.4,93.309
2022-04-01,Oils & Fats,1.01.5,93.723
2022-04-01,Fruits & Nuts,1.01.6,92.662
2022-04-01,Vegetables,1.01.7,94.131
2022-04-01,"Sugar, Confectionery & Desserts",1.01.8,94.374
2022-04-01,Ready-Made Food & Other Food Products Nec,1.01.9,89.816
2022-04-01,Non-Alcoholic Beverages,1.01.10,90.917
2022-04-01,Clothing & Footwear,1.02,96.895
2022-04-01,Clothing,1.02.1,98.271
2022-04-01,Footwear,1.02.2,92.403
2022-04-01,Housing & Utilities,1.03,92.253
2022-04-01,Accommodation,1.03.1,92.337
2022-04-01,Utilities & Other Fuels,1.03.2,91.797
2022-04-01,Household Durables & Services,1.04,97.069
2022-04-01,Furniture & Furnishings,1.04.1,95.824
2022-04-01,Household Textiles,1.04.2,98.483
2022-04-01,Household Appliances,1.04.3,100.449
2022-04-01,"Glassware, Tableware & Household Utensils",1.04.4,97.515
2022-04-01,Tools & Equipment For House & Garden,1.04.5,88.465
2022-04-01,Household Services & Supplies,1.04.6,96.696
2022-04-01,Health,1.05,91.243
2022-04-01,Medicines & Health Products,1.05.1,97.035
2022-04-01,Outpatient Care Services,1.05.2,89.298
2022-04-01,Inpatient Care Services,1.05.3,91.522
2022-04-01,Other Health Services,1.05.4,89.798
2022-04-01,Health Insurance,1.05.5,90.911
2022-04-01,Transport,1.06,91.442
2022-04-01,Private Transport,1.06.1,90.715
2022-04-01,Land Transport Services,1.06.2,89.169
2022-04-01,Other Transport Services,1.06.3,103.403
2022-04-01,Transport Services Of Goods,1.06.4,89.85
2022-04-01,Information & Communication,1.07,96.783
2022-04-01,Information & Communication Equipment,1.07.1,102.902
2022-04-01,Software Excl Games,1.07.2,103.031
2022-04-01,Information & Communication Services,1.07.3,95.686
2022-04-01,"Recreation, Sport & Culture",1.08,88.336
2022-04-01,Recreation & Cultural Goods,1.08.1,98.888
2022-04-01,Other Recreational Goods,1.08.2,102.531
2022-04-01,Garden Products & Pets,1.08.3,90.663
2022-04-01,Recreational Services,1.08.4,88.098
2022-04-01,Cultural Services,1.08.5,92.22
2022-04-01,"Newspapers, Books & Stationery",1.08.6,97.611
2022-04-01,Holiday Expenses,1.08.7,86.075
2022-04-01,Education,1.09,93.723
2022-04-01,"General, Vocational & Higher Education",1.09.1,96.356
2022-04-01,Private Tuition & Other Educational Courses,1.09.2,88.167
2022-04-01,School Textbooks & Study Guides,1.09.3,95.958
2022-04-01,Miscellaneous Goods & Services,1.10,95.427
2022-04-01,Personal Care,1.10.1,94.997
2022-04-01,Alcoholic Beverages & Tobacco,1.10.2,88.686
2022-04-01,Other Personal Effects,1.10.3,99.644
2022-04-01,Social Services,1.10.4,100.627
2022-04-01,Other Miscellaneous Services,1.10.5,100.546
2022-04-01,Food & Beverage Serving Services,1.11,89.447
2022-04-01,"Restaurants, Cafes & Pubs",1.11.1,89.573
2022-04-01,Fast Food Restaurants,1.11.2,87.21
2022-04-01,"Hawker Centres, And Food Courts, Coffee Shops & Kiosks",1.11.3,89.465
2022-04-01,"Other Catering Services, Incl Vending Machines",1.11.4,88.207
2022-04-01,All Items Less Accommodation,2,91.961
2022-04-01,All Items Less Imputed Rentals For Housing,3,92.043
2022-05-01,All Items,1,92.35
2022-05-01,Food,1.0,90.766
2022-05-01,Food Excl Food & Beverage Serving Services,1.01,92.765
2022-05-01,Rice & Cereal Products,1.01.1,89.143
2022-05-01,Meat,1.01.2,91.044
2022-05-01,Fish & Other Seafood,1.01.3,99.65
2022-05-01,"Milk, Other Dairy Products & Eggs",1.01.4,93.305
2022-05-01,Oils & Fats,1.01.5,93.015
2022-05-01,Fruits & Nuts,1.01.6,91.914
2022-05-01,Vegetables,1.01.7,94.799
2022-05-01,"Sugar, Confectionery & Desserts",1.01.8,93.668
2022-05-01,Ready-Made Food & Other Food Products Nec,1.01.9,90.123
2022-05-01,Non-Alcoholic Beverages,1.01.10,90.706
2022-05-01,Clothing & Footwear,1.02,98.014
2022-05-01,Clothing,1.02.1,99.168
2022-05-01,Footwear,1.02.2,92.755
2022-05-01,Housing & Utilities,1.03,91.947
2022-05-01,Accommodation,1.03.1,92.087
2022-05-01,Utilities & Other Fuels,1.03.2,90.934
2022-05-01,Household Durables & Services,1.04,97.211
2022-05-01,Furniture & Furnishings,1.04.1,96.036
2022-05-01,Household Textiles,1.04.2,97.718
2022-05-01,Household Appliances,1.04.3,99.999
2022-05-01,"Glassware, Tableware & Household Utensils",1.04.4,97.728
2022-05-01,Tools & Equipment For House & Garden,1.04.5,90.593
2022-05-01,Household Services & Supplies,1.04.6,96.952
2022-05-01,Health,1.05,91.05
2022-05-01,Medicines & Health Products,1.05.1,94.756
2022-05-01,Outpatient Care Services,1.05.2,89.339
2022-05-01,Inpatient Care Services,1.05.3,91.692
2022-05-01,Other Health Services,1.05.4,89.801
2022-05-01,Health Insurance,1.05.5,90.941
2022-05-01,Transport,1.06,91.92
2022-05-01,Private Transport,1.06.1,91.332
2022-05-01,Land Transport Services,1.06.2,90.999
2022-05-01,Other Transport Services,1.06.3,100.938
2022-05-01,Transport Services Of Goods,1.06.4,90.362
2022-05-01,Information & Communication,1.07,96.585
2022-05-01,Information & Communication Equipment,1.07.1,101.057
2022-05-01,Software Excl Games,1.07.2,103.031
2022-05-01,Information & Communication Services,1.07.3,95.776
2022-05-01,"Recreation, Sport & Culture",1.08,89.353
2022-05-01,Recreation & Cultural Goods,1.08.1,98.888
2022-05-01,Other Recreational Goods,1.08.2,100.906
2022-05-01,Garden Products & Pets,1.08.3,90.852
2022-05-01,Recreational Services,1.08.4,88.313
2022-05-01,Cultural Services,1.08.5,92.441
2022-05-01,"Newspapers, Books & Stationery",1.08.6,97.822
2022-05-01,Holiday Expenses,1.08.7,87.696
2022-05-01,Education,1.09,94.179
2022-05-01,"General, Vocational & Higher Education",1.09.1,97.075
2022-05-01,Private Tuition & Other Educational Courses,1.09.2,88.409
2022-05-01,School Textbooks & Study Guides,1.09.3,95.958
2022-05-01,Miscellaneous Goods & Services,1.10,95.424
2022-05-01,Personal Care,1.10.1,94.813
2022-05-01,Alcoholic Beverages & Tobacco,1.10.2,88.662
2022-05-01,Other Personal Effects,1.10.3,100.307
2022-05-01,Social Services,1.10.4,100.627
2022-05-01,Other Miscellaneous Services,1.10.5,97.897
2022-05-01,Food & Beverage Serving Services,1.11,90.03
2022-05-01,"Restaurants, Cafes & Pubs",1.11.1,90.136
2022-05-01,Fast Food Restaurants,1.11.2,87.295
2022-05-01,"Hawker Centres, And Food Courts, Coffee Shops & Kiosks",1.11.3,90.047
2022-05-01,"Other Catering Services, Incl Vending Machines",1.11.4,91.775
2022-05-01,All Items Less Accommodation,2,92.445
2022-05-01,All Items Less Imputed Rentals For Housing,3,92.463
2022-06-01,All Items,1,93.269
2022-06-01,Food,1.0,91.701
2022-06-01,Food Excl Food & Beverage Serving Services,1.01,93.962
2022-06-01,Rice & Cereal Products,1.01.1,90.195
2022-06-01,Meat,1.01.2,94.269
2022-06-01,Fish & Other Seafood,1.01.3,101.099
2022-06-01,"Milk, Other Dairy Products & Eggs",1.01.4,93.605
2022-06-01,Oils & Fats,1.01.5,92.944
2022-06-01,Fruits & Nuts,1.01.6,92.51
2022-06-01,Vegetables,1.01.7,95.343
2022-06-01,"Sugar, Confectionery & Desserts",1.01.8,94.596
2022-06-01,Ready-Made Food & Other Food Products Nec,1.01.9,90.885
2022-06-01,Non-Alcoholic Beverages,1.01.10,91.532
2022-06-01,Clothing & Footwear,1.02,97.229
2022-06-01,Clothing,1.02.1,99.509
2022-06-01,Footwear,1.02.2,91.946
2022-06-01,Housing & Utilities,1.03,92.457
2022-06-01,Accommodation,1.03.1,92.482
2022-06-01,Utilities & Other Fuels,1.03.2,91.93
2022-06-01,Household Durables & Services,1.04,97.231
2022-06-01,Furniture & Furnishings,1.04.1,95.713
2022-06-01,Household Textiles,1.04.2,97.656
2022-06-01,Household Appliances,1.04.3,99.872
2022-06-01,"Glassware, Tableware & Household Utensils",1.04.4,99.885
2022-06-01,Tools & Equipment For House & Garden,1.04.5,93.159
2022-06-01,Household Services & Supplies,1.04.6,96.912
2022-06-01,Health,1.05,91.543
2022-06-01,Medicines & Health Products,1.05.1,97.256
2022-06-01,Outpatient Care Services,1.05.2,89.636
2022-06-01,Inpatient Care Services,1.05.3,91.61
2022-06-01,Other Health Services,1.05.4,89.922
2022-06-01,Health Insurance,1.05.5,91.212
2022-06-01,Transport,1.06,94.653
2022-06-01,Private Transport,1.06.1,94.385
2022-06-01,Land Transport Services,1.06.2,91.786
2022-06-01,Other Transport Services,1.06.3,103.972
2022-06-01,Transport Services Of Goods,1.06.4,90.102
2022-06-01,Information & Communication,1.07,96.115
2022-06-01,Information & Communication Equipment,1.07.1,99.627
2022-06-01,Software Excl Games,1.07.2,103.031
2022-06-01,Information & Communication Services,1.07.3,95.472
2022-06-01,"Recreation, Sport & Culture",1.08,90.46
2022-06-01,Recreation & Cultural Goods,1.08.1,98.888
2022-06-01,Other Recreational Goods,1.08.2,101.78
2022-06-01,Garden Products & Pets,1.08.3,91.366
2022-06-01,Recreational Services,1.08.4,88.623
2022-06-01,Cultural Services,1.08.5,91.961
2022-06-01,"Newspapers, Books & Stationery",1.08.6,97.863
2022-06-01,Holiday Expenses,1.08.7,89.435
2022-06-01,Education,1.09,94.306
2022-06-01,"General, Vocational & Higher Education",1.09.1,97.166
2022-06-01,Private Tuition & Other Educational Courses,1.09.2,88.634
2022-06-01,School Textbooks & Study Guides,1.09.3,95.958
2022-06-01,Miscellaneous Goods & Services,1.10,95.781
2022-06-01,Personal Care,1.10.1,95.614
2022-06-01,Alcoholic Beverages & Tobacco,1.10.2,89.065
2022-06-01,Other Personal Effects,1.10.3,99.431
2022-06-01,Social Services,1.10.4,100.627
2022-06-01,Other Miscellaneous Services,1.10.5,97.938
2022-06-01,Food & Beverage Serving Services,1.11,90.827
2022-06-01,"Restaurants, Cafes & Pubs",1.11.1,90.663
2022-06-01,Fast Food Restaurants,1.11.2,88.543
2022-06-01,"Hawker Centres, And Food Courts, Coffee Shops & Kiosks",1.11.3,91.011
2022-06-01,"Other Catering Services, Incl Vending Machines",1.11.4,91.775
2022-06-01,All Items Less Accommodation,2,93.511
2022-06-01,All Items Less Imputed Rentals For Housing,3,93.483
2022-07-01,All Items,1,93.837
2022-07-01,Food,1.0,92.53
2022-07-01,Food Excl Food & Beverage Serving Services,1.01,94.529
2022-07-01,Rice & Cereal Products,1.01.1,90.837
2022-07-01,Meat,1.01.2,95.186
2022-07-01,Fish & Other Seafood,1.01.3,100.184
2022-07-01,"Milk, Other Dairy Products & Eggs",1.01.4,93.434
2022-07-01,Oils & Fats,1.01.5,93.587
2022-07-01,Fruits & Nuts,1.01.6,95.132
2022-07-01,Vegetables,1.01.7,95.681
2022-07-01,"Sugar, Confectionery & Desserts",1.01.8,95.234
2022-07-01,Ready-Made Food & Other Food Products Nec,1.01.9,91.687
2022-07-01,Non-Alcoholic Beverages,1.01.10,91.642
2022-07-01,Clothing & Footwear,1.02,100.254
2022-07-01,Clothing,1.02.1,101.048
2022-07-01,Footwear,1.02.2,98.238
2022-07-01,Housing & Utilities,1.03,93.54
2022-07-01,Accommodation,1.03.1,93.413
2022-07-01,Utilities & Other Fuels,1.03.2,95.318
2022-07-01,Household Durables & Services,1.04,97.337
2022-07-01,Furniture & Furnishings,1.04.1,96.172
2022-07-01,Household Textiles,1.04.2,96.903
2022-07-01,Household Appliances,1.04.3,99.527
2022-07-01,"Glassware, Tableware & Household Utensils",1.04.4,100.77
2022-07-01,Tools & Equipment For House & Garden,1.04.5,93.24
2022-07-01,Household Services & Supplies,1.04.6,97.032
2022-07-01,Health,1.05,92.713
2022-07-01,Medicines & Health Products,1.05.1,97.797
2022-07-01,Outpatient Care Services,1.05.2,92.343
2022-07-01,Inpatient Care Services,1.05.3,91.414
2022-07-01,Other Health Services,1.05.4,90.178
2022-07-01,Health Insurance,1.05.5,91.459
2022-07-01,Transport,1.06,94.737
2022-07-01,Private Transport,1.06.1,94.477
2022-07-01,Land Transport Services,1.06.2,91.07
2022-07-01,Other Transport Services,1.06.3,106.593
2022-07-01,Transport Services Of Goods,1.06.4,90.127
2022-07-01,Information & Communication,1.07,96.051
2022-07-01,Information & Communication Equipment,1.07.1,97.61
2022-07-01,Software Excl Games,1.07.2,103.031
2022-07-01,Information & Communication Services,1.07.3,95.749
2022-07-01,"Recreation, Sport & Culture",1.08,90.594
2022-07-01,Recreation & Cultural Goods,1.08.1,99.234
2022-07-01,Other Recreational Goods,1.08.2,102.232
2022-07-01,Garden Products & Pets,1.08.3,92.083
2022-07-01,Recreational Services,1.08.4,89.108
2022-07-01,Cultural Services,1.08.5,93.588
2022-07-01,"Newspapers, Books & Stationery",1.08.6,98.049
2022-07-01,Holiday Expenses,1.08.7,88.938
2022-07-01,Education,1.09,94.482
2022-07-01,"General, Vocational & Higher Education",1.09.1,97.268
2022-07-01,Private Tuition & Other Educational Courses,1.09.2,88.985
2022-07-01,School Textbooks & Study Guides,1.09.3,96.594
2022-07-01,Miscellaneous Goods & Services,1.10,95.512
2022-07-01,Personal Care,1.10.1,95.914
2022-07-01,Alcoholic Beverages & Tobacco,1.10.2,88.715
2022-07-01,Other Personal Effects,1.10.3,98.161
2022-07-01,Social Services,1.10.4,100.102
2022-07-01,Other Miscellaneous Services,1.10.5,97.501
2022-07-01,Food & Beverage Serving Services,1.11,91.586
2022-07-01,"Restaurants, Cafes & Pubs",1.11.1,91.301
2022-07-01,Fast Food Restaurants,1.11.2,89.147
2022-07-01,"Hawker Centres, And Food Courts, Coffee Shops & Kiosks",1.11.3,91.927
2022-07-01,"Other Catering Services, Incl Vending Machines",1.11.4,93.021
2022-07-01,All Items Less Accommodation,2,93.908
2022-07-01,All Items Less Imputed Rentals For Housing,3,93.933
2022-08-01,All Items,1,94.289
2022-08-01,Food,1.0,93.164
2022-08-01,Food Excl Food & Beverage Serving Services,1.01,95.032
2022-08-01,Rice & Cereal Products,1.01.1,90.712
2022-08-01,Meat,1.01.2,96.848
2022-08-01,Fish & Other Seafood,1.01.3,99.152
2022-08-01,"Milk, Other Dairy Products & Eggs",1.01.4,93.695
2022-08-01,Oils & Fats,1.01.5,93.847
2022-08-01,Fruits & Nuts,1.01.6,96.713
2022-08-01,Vegetables,1.01.7,96.189
2022-08-01,"Sugar, Confectionery & Desserts",1.01.8,95.594
2022-08-01,Ready-Made Food & Other Food Products Nec,1.01.9,92.16
2022-08-01,Non-Alcoholic Beverages,1.01.10,91.664
2022-08-01,Clothing & Footwear,1.02,101.64
2022-08-01,Clothing,1.02.1,102.073
2022-08-01,Footwear,1.02.2,100.167
2022-08-01,Housing & Utilities,1.03,93.731
2022-08-01,Accommodation,1.03.1,93.496
2022-08-01,Utilities & Other Fuels,1.03.2,95.147
2022-08-01,Household Durables & Services,1.04,97.947
2022-08-01,Furniture & Furnishings,1.04.1,98.706
2022-08-01,Household Textiles,1.04.2,98.041
2022-08-01,Household Appliances,1.04.3,100.257
2022-08-01,"Glassware, Tableware & Household Utensils",1.04.4,100.526
2022-08-01,Tools & Equipment For House & Garden,1.04.5,92.969
2022-08-01,Household Services & Supplies,1.04.6,97.109
2022-08-01,Health,1.05,92.853
2022-08-01,Medicines & Health Products,1.05.1,97.264
2022-08-01,Outpatient Care Services,1.05.2,92.507
2022-08-01,Inpatient Care Services,1.05.3,91.522
2022-08-01,Other Health Services,1.05.4,90.229
2022-08-01,Health Insurance,1.05.5,91.864
2022-08-01,Transport,1.06,95.508
2022-08-01,Private Transport,1.06.1,95.511
2022-08-01,Land Transport Services,1.06.2,91.275
2022-08-01,Other Transport Services,1.06.3,105.92
2022-08-01,Transport Services Of Goods,1.06.4,91.119
2022-08-01,Information & Communication,1.07,96.459
2022-08-01,Information & Communication Equipment,1.07.1,97.751
2022-08-01,Software Excl Games,1.07.2,103.031
2022-08-01,Information & Communication Services,1.07.3,96.207
2022-08-01,"Recreation, Sport & Culture",1.08,91.637
2022-08-01,Recreation & Cultural Goods,1.08.1,99.32
2022-08-01,Other Recreational Goods,1.08.2,101.609
2022-08-01,Garden Products & Pets,1.08.3,92.726
2022-08-01,Recreational Services,1.08.4,89.096
2022-08-01,Cultural Services,1.08.5,93.824
2022-08-01,"Newspapers, Books & Stationery",1.08.6,98.049
2022-08-01,Holiday Expenses,1.08.7,90.587
2022-08-01,Education,1.09,94.61
2022-08-01,"General, Vocational & Higher Education",1.09.1,97.278
2022-08-01,Private Tuition & Other Educational Courses,1.09.2,89.241
2022-08-01,School Textbooks & Study Guides,1.09.3,96.594
2022-08-01,Miscellaneous Goods & Services,1.10,95.545
2022-08-01,Personal Care,1.10.1,95.534
2022-08-01,Alcoholic Beverages & Tobacco,1.10.2,88.656
2022-08-01,Other Personal Effects,1.10.3,98.79
2022-08-01,Social Services,1.10.4,100.102
2022-08-01,Other Miscellaneous Services,1.10.5,97.379
2022-08-01,Food & Beverage Serving Services,1.11,92.162
2022-08-01,"Restaurants, Cafes & Pubs",1.11.1,92.143
2022-08-01,Fast Food Restaurants,1.11.2,89.381
2022-08-01,"Hawker Centres, And Food Courts, Coffee Shops & Kiosks",1.11.3,92.412
2022-08-01,"Other Catering Services, Incl Vending Machines",1.11.4,93.021
2022-08-01,All Items Less Accommodation,2,94.535
2022-08-01,All Items Less Imputed Rentals For Housing,3,94.502
2022-09-01,All Items,1,94.698
2022-09-01,Food,1.0,93.81
2022-09-01,Food Excl Food & Beverage Serving Services,1.01,95.729
2022-09-01,Rice & Cereal Products,1.01.1,91.161
2022-09-01,Meat,1.01.2,97.869
2022-09-01,Fish & Other Seafood,1.01.3,99.307
2022-09-01,"Milk, Other Dairy Products & Eggs",1.01.4,94.125
2022-09-01,Oils & Fats,1.01.5,97.496
2022-09-01,Fruits & Nuts,1.01.6,97.708
2022-09-01,Vegetables,1.01.7,97.156
2022-09-01,"Sugar, Confectionery & Desserts",1.01.8,98.665
2022-09-01,Ready-Made Food & Other Food Products Nec,1.01.9,92.51
2022-09-01,Non-Alcoholic Beverages,1.01.10,93.105
2022-09-01,Clothing & Footwear,1.02,100.61
2022-09-01,Clothing,1.02.1,100.691
2022-09-01,Footwear,1.02.2,99.074
2022-09-01,Housing & Utilities,1.03,94.073
2022-09-01,Accommodation,1.03.1,93.873
2022-09-01,Utilities & Other Fuels,1.03.2,95.24
2022-09-01,Household Durables & Services,1.04,98.06
2022-09-01,Furniture & Furnishings,1.04.1,99.105
2022-09-01,Household Textiles,1.04.2,100.327
2022-09-01,Household Appliances,1.04.3,99.872
2022-09-01,"Glassware, Tableware & Household Utensils",1.04.4,100.3
2022-09-01,Tools & Equipment For House & Garden,1.04.5,93.706
2022-09-01,Household Services & Supplies,1.04.6,97.178
2022-09-01,Health,1.05,93.115
2022-09-01,Medicines & Health Products,1.05.1,98.434
2022-09-01,Outpatient Care Services,1.05.2,92.64
2022-09-01,Inpatient Care Services,1.05.3,91.333
2022-09-01,Other Health Services,1.05.4,90.589
2022-09-01,Health Insurance,1.05.5,92.003
2022-09-01,Transport,1.06,95.861
2022-09-01,Private Transport,1.06.1,95.83
2022-09-01,Land Transport Services,1.06.2,92.014
2022-09-01,Other Transport Services,1.06.3,106.342
2022-09-01,Transport Services Of Goods,1.06.4,90.953
2022-09-01,Information & Communication,1.07,96.909
2022-09-01,Information & Communication Equipment,1.07.1,100.208
2022-09-01,Software Excl Games,1.07.2,103.031
2022-09-01,Information & Communication Services,1.07.3,96.307
2022-09-01,"Recreation, Sport & Culture",1.08,92.192
2022-09-01,Recreation & Cultural Goods,1.08.1,100.065
2022-09-01,Other Recreational Goods,1.08.2,101.131
2022-09-01,Garden Products & Pets,1.08.3,94.025
2022-09-01,Recreational Services,1.08.4,88.868
2022-09-01,Cultural Services,1.08.5,93.824
2022-09-01,"Newspapers, Books & Stationery",1.08.6,98.049
2022-09-01,Holiday Expenses,1.08.7,91.576
2022-09-01,Education,1.09,94.883
2022-09-01,"General, Vocational & Higher Education",1.09.1,97.632
2022-09-01,Private Tuition & Other Educational Courses,1.09.2,89.403
2022-09-01,School Textbooks & Study Guides,1.09.3,96.594
2022-09-01,Miscellaneous Goods & Services,1.10,96.283
2022-09-01,Personal Care,1.10.1,96.615
2022-09-01,Alcoholic Beverages & Tobacco,1.10.2,88.822
2022-09-01,Other Personal Effects,1.10.3,100.172
2022-09-01,Social Services,1.10.4,100.102
2022-09-01,Other Miscellaneous Services,1.10.5,97.343
2022-09-01,Food & Beverage Serving Services,1.11,92.658
2022-09-01,"Restaurants, Cafes & Pubs",1.11.1,92.53
2022-09-01,Fast Food Restaurants,1.11.2,89.904
2022-09-01,"Hawker Centres, And Food Courts, Coffee Shops & Kiosks",1.11.3,93.101
2022-09-01,"Other Catering Services, Incl Vending Machines",1.11.4,93.021
2022-09-01,All Items Less Accommodation,2,94.953
2022-09-01,All Items Less Imputed Rentals For Housing,3,94.908
2022-10-01,All Items,1,94.752
2022-10-01,Food,1.0,94.198
2022-10-01,Food Excl Food & Beverage Serving Services,1.01,96.021
2022-10-01,Rice & Cereal Products,1.01.1,92.204
2022-10-01,Meat,1.01.2,98.742
2022-10-01,Fish & Other Seafood,1.01.3,99.117
2022-10-01,"Milk, Other Dairy Products & Eggs",1.01.4,94.102
2022-10-01,Oils & Fats,1.01.5,98.182
2022-10-01,Fruits & Nuts,1.01.6,97.441
2022-10-01,Vegetables,1.01.7,96.491
2022-10-01,"Sugar, Confectionery & Desserts",1.01.8,98.577
2022-10-01,Ready-Made Food & Other Food Products Nec,1.01.9,92.652
2022-10-01,Non-Alcoholic Beverages,1.01.10,93.738
2022-10-01,Clothing & Footwear,1.02,99.793
2022-10-01,Clothing,1.02.1,100.39
2022-10-01,Footwear,1.02.2,98.494
2022-10-01,Housing & Utilities,1.03,94.495
2022-10-01,Accommodation,1.03.1,94.599
2022-10-01,Utilities & Other Fuels,1.03.2,94.55
2022-10-01,Household Durables & Services,1.04,98.168
2022-10-01,Furniture & Furnishings,1.04.1,98.406
2022-10-01,Household Textiles,1.04.2,100.403
2022-10-01,Household Appliances,1.04.3,100.385
2022-10-01,"Glassware, Tableware & Household Utensils",1.04.4,100.288
2022-10-01,Tools & Equipment For House & Garden,1.04.5,94.115
2022-10-01,Household Services & Supplies,1.04.6,97.41
2022-10-01,Health,1.05,93.077
2022-10-01,Medicines & Health Products,1.05.1,98.091
2022-10-01,Outpatient Care Services,1.05.2,92.829
2022-10-01,Inpatient Care Services,1.05.3,91.206
2022-10-01,Other Health Services,1.05.4,91.086
2022-10-01,Health Insurance,1.05.5,92.164
2022-10-01,Transport,1.06,95.205
2022-10-01,Private Transport,1.06.1,94.579
2022-10-01,Land Transport Services,1.06.2,92.386
2022-10-01,Other Transport Services,1.06.3,108.047
2022-10-01,Transport Services Of Goods,1.06.4,90.798
2022-10-01,Information & Communication,1.07,97.12
2022-10-01,Information & Communication Equipment,1.07.1,100.807
2022-10-01,Software Excl Games,1.07.2,103.031
2022-10-01,Information & Communication Services,1.07.3,96.45
2022-10-01,"Recreation, Sport & Culture",1.08,92.115
2022-10-01,Recreation & Cultural Goods,1.08.1,99.37
2022-10-01,Other Recreational Goods,1.08.2,102.277
2022-10-01,Garden Products & Pets,1.08.3,94.624
2022-10-01,Recreational Services,1.08.4,89.101
2022-10-01,Cultural Services,1.08.5,93.971
2022-10-01,"Newspapers, Books & Stationery",1.08.6,98.667
2022-10-01,Holiday Expenses,1.08.7,91.131
2022-10-01,Education,1.09,94.917
2022-10-01,"General, Vocational & Higher Education",1.09.1,97.634
2022-10-01,Private Tuition & Other Educational Courses,1.09.2,89.399
2022-10-01,School Textbooks & Study Guides,1.09.3,97.298
2022-10-01,Miscellaneous Goods & Services,1.10,96.148
2022-10-01,Personal Care,1.10.1,96.17
2022-10-01,Alcoholic Beverages & Tobacco,1.10.2,89.047
2022-10-01,Other Personal Effects,1.10.3,100.243
2022-10-01,Social Services,1.10.4,100.569
2022-10-01,Other Miscellaneous Services,1.10.5,97.343
2022-10-01,Food & Beverage Serving Services,1.11,93.038
2022-10-01,"Restaurants, Cafes & Pubs",1.11.1,92.941
2022-10-01,Fast Food Restaurants,1.11.2,91.503
2022-10-01,"Hawker Centres, And Food Courts, Coffee Shops & Kiosks",1.11.3,93.431
2022-10-01,"Other Catering Services, Incl Vending Machines",1.11.4,92.953
2022-10-01,All Items Less Accommodation,2,94.745
2022-10-01,All Items Less Imputed Rentals For Housing,3,94.767
2022-11-01,All Items,1,95.239
2022-11-01,Food,1.0,94.653
2022-11-01,Food Excl Food & Beverage Serving Services,1.01,96.45
2022-11-01,Rice & Cereal Products,1.01.1,92.964
2022-11-01,Meat,1.01.2,99.346
2022-11-01,Fish & Other Seafood,1.01.3,98.483
2022-11-01,"Milk, Other Dairy Products & Eggs",1.01.4,95.429
2022-11-01,Oils & Fats,1.01.5,96.746
2022-11-01,Fruits & Nuts,1.01.6,96.575
2022-11-01,Vegetables,1.01.7,97.038
2022-11-01,"Sugar, Confectionery & Desserts",1.01.8,99.077
2022-11-01,Ready-Made Food & Other Food Products Nec,1.01.9,94.116
2022-11-01,Non-Alcoholic Beverages,1.01.10,94.698
2022-11-01,Clothing & Footwear,1.02,100.234
2022-11-01,Clothing,1.02.1,100.644
2022-11-01,Footwear,1.02.2,99.186
2022-11-01,Housing & Utilities,1.03,94.552
2022-11-01,Accommodation,1.03.1,94.481
2022-11-01,Utilities & Other Fuels,1.03.2,94.751
2022-11-01,Household Durables & Services,1.04,98.3
2022-11-01,Furniture & Furnishings,1.04.1,98.996
2022-11-01,Household Textiles,1.04.2,102.076
2022-11-01,Household Appliances,1.04.3,99.522
2022-11-01,"Glassware, Tableware & Household Utensils",1.04.4,99.696
2022-11-01,Tools & Equipment For House & Garden,1.04.5,94.705
2022-11-01,Household Services & Supplies,1.04.6,97.637
2022-11-01,Health,1.05,93.176
2022-11-01,Medicines & Health Products,1.05.1,98.306
2022-11-01,Outpatient Care Services,1.05.2,91.923
2022-11-01,Inpatient Care Services,1.05.3,91.608
2022-11-01,Other Health Services,1.05.4,91.757
2022-11-01,Health Insurance,1.05.5,93.092
2022-11-01,Transport,1.06,97.237
2022-11-01,Private Transport,1.06.1,97.269
