date,variable,seriesNo,value
2020-05-01,Electrical Machinery & Apparatus Nes,2.3,169497.4
2020-06-01,Total Electronic Products,1,3127892.8
2020-06-01,Disk Drives,1.1,63838.4
2020-06-01,PCB Assembled,1.2,154051.8
2020-06-01,Integrated Circuits,1.3,1516497.3
2020-06-01,Personal Computers,1.4,282287.4
2020-06-01,Telecommunications Equipment,1.6,264148.7
2020-06-01,Consumer Electronics,1.7,63772.4
2020-06-01,Parts Of Integrated Circuits,1.8,45257.4
2020-06-01,Diodes And Transistors,1.9,204350.7
2020-06-01,Non-Electronic Products,2,10911072.0
2020-06-01,Specialised Machinery,2.0,1301833.0
2020-06-01,Total Chemicals,2.1,3788293.0
2020-06-01,Pharmaceuticals,2.1.1,1619990.0
2020-06-01,Petrochemicals,2.1.2,881750.0
2020-06-01,Electrical Circuit Apparatus,2.2,151151.3
2020-06-01,Electrical Machinery & Apparatus Nes,2.3,194667.1
2020-07-01,Total Electronic Products,1,3225973.6
2020-07-01,Disk Drives,1.1,42635.5
2020-07-01,PCB Assembled,1.2,203334.8
2020-07-01,Integrated Circuits,1.3,1641030.0
2020-07-01,Personal Computers,1.4,221052.9
2020-07-01,Telecommunications Equipment,1.6,224443.1
2020-07-01,Consumer Electronics,1.7,64298.5
2020-07-01,Parts Of Integrated Circuits,1.8,51695.6
2020-07-01,Diodes And Transistors,1.9,200575.8
2020-07-01,Non-Electronic Products,2,11527771.0
2020-07-01,Specialised Machinery,2.0,1416844.0
2020-07-01,Total Chemicals,2.1,3520708.0
2020-07-01,Pharmaceuticals,2.1.1,1265305.0
2020-07-01,Petrochemicals,2.1.2,981304.0
2020-07-01,Electrical Circuit Apparatus,2.2,154719.8
2020-07-01,Electrical Machinery & Apparatus Nes,2.3,211134.6
2020-08-01,Total Electronic Products,1,3471968.8
2020-08-01,Disk Drives,1.1,50341.6
2020-08-01,PCB Assembled,1.2,217049.1
2020-08-01,Integrated Circuits,1.3,1814942.9
2020-08-01,Personal Computers,1.4,244380.4
