date,variable,seriesNo,value
2019-04-01,Animal Or Vegetable Fats & Oils Processed Waxes Of Animal Or Vegetable Origin Inedible Mixtures Or Preparations Of Animal Or Vegetable Fats Or Oils Nes,1.43,5863.0
2019-04-01,Organic Chemicals,1.51,1154818.0
2019-04-01,Medicinal & Pharmaceutical Products,1.54,966660.0
2019-04-01,Essential Oils & Resinoids & Perfume Materials; Toilet Polishing & Cleansing Preparations,1.55,1137108.0
2019-04-01,Plastics In Primary Forms,1.57,1444558.0
2019-04-01,Plastics In Non-Primary Forms,1.58,123743.0
2019-04-01,Rubber Manufactures Nes,1.62,92950.0
2019-04-01,"Paper, Paperboard & Articles Of Paper Pulp Of Paper Or Of Paperboard",1.64,182448.0
2019-04-01,"Textile, Yarn, Fabrics Made-Up Articles Nes & Related Products",1.65,77425.0
2019-04-01,Non-Metallic Mineral Manufactures Nes,1.66,226936.0
2019-04-01,Iron & Steel,1.67,281459.0
2019-04-01,Non-Ferrous Metals,1.68,186812.0
2019-04-01,Manufactures Of Metals Nes,1.69,392499.0
2019-04-01,Office Machines & Automatic Data-Processing Machines,1.75,2140340.0
2019-04-01,Telecommunications & Sound-Recording & Reproducing Apparatus & Equipment,1.76,1517360.0
2019-04-01,Electrical Machinery Apparatus & Appliances Nes & Electrical Parts Thereof,1.77,10908384.0
2019-04-01,Articles Of Apparel & Clothing Accessories,1.84,147549.0
2019-04-01,Professional Scientific & Controlling Instruments & Apparatus Nes,1.87,1537419.0
2019-04-01,Photographic Apparatus Equipment & Supplies & Optical Goods Nes; Watches & Clocks,1.88,463684.0
2019-04-01,Miscellaneous Manufactured Articles Nes,1.89,1389135.0
2019-05-01,Total Merchandise Exports,1,46631547.0
2019-05-01,"Fish, Seafood (Excl Marine Mammals) & Preparations",1.4,32704.0
2019-05-01,Vegetables & Fruit,1.6,30657.0
2019-05-01,"Coffee, Tea, Cocoa, Spices & Manufactures",1.8,116018.0
2019-05-01,Beverages,1.11,309858.0
2019-05-01,Tobacco & Manufactures,1.12,121319.0
2019-05-01,Crude Rubber,1.23,151439.0
2019-05-01,Crude Fertilizers & Minerals (Excl Division 56 Coal Petroleum & Precious Stones),1.27,8615.0
2019-05-01,Metalliferous Ores & Metal Scrap,1.28,93398.0
2019-05-01,Crude Animal & Vegetable Materials Nes,1.29,14037.0
2019-05-01,"Coal, Coke & Briquettes",1.32,168.0
2019-05-01,Petroleum & Products & Related Materials,1.33,6898315.0
2019-05-01,Gas,1.34,18358.0
2019-05-01,Oil Bunkers,1.39,2106418.0
2019-05-01,Fixed Vegetable Fats & Oils Crude Refined Or Fractionated,1.42,14686.0
2019-05-01,Animal Or Vegetable Fats & Oils Processed Waxes Of Animal Or Vegetable Origin Inedible Mixtures Or Preparations Of Animal Or Vegetable Fats Or Oils Nes,1.43,5483.0
2019-05-01,Organic Chemicals,1.51,2542367.0
2019-05-01,Medicinal & Pharmaceutical Products,1.54,1024173.0
2019-05-01,Essential Oils & Resinoids & Perfume Materials; Toilet Polishing & Cleansing Preparations,1.55,1114343.0
2019-05-01,Plastics In Primary Forms,1.57,1374236.0
2019-05-01,Plastics In Non-Primary Forms,1.58,115270.0
2019-05-01,Rubber Manufactures Nes,1.62,90718.0
2019-05-01,"Paper, Paperboard & Articles Of Paper Pulp Of Paper Or Of Paperboard",1.64,169059.0
2019-05-01,"Textile, Yarn, Fabrics Made-Up Articles Nes & Related Products",1.65,76812.0
2019-05-01,Non-Metallic Mineral Manufactures Nes,1.66,292780.0
2019-05-01,Iron & Steel,1.67,252789.0
2019-05-01,Non-Ferrous Metals,1.68,256980.0
2019-05-01,Manufactures Of Metals Nes,1.69,365711.0
2019-05-01,Office Machines & Automatic Data-Processing Machines,1.75,1903974.0
2019-05-01,Telecommunications & Sound-Recording & Reproducing Apparatus & Equipment,1.76,1744891.0
2019-05-01,Electrical Machinery Apparatus & Appliances Nes & Electrical Parts Thereof,1.77,11584724.0
2019-05-01,Articles Of Apparel & Clothing Accessories,1.84,164256.0
2019-05-01,Professional Scientific & Controlling Instruments & Apparatus Nes,1.87,1725495.0
2019-05-01,Photographic Apparatus Equipment & Supplies & Optical Goods Nes; Watches & Clocks,1.88,451205.0
2019-05-01,Miscellaneous Manufactured Articles Nes,1.89,1526717.0
2019-06-01,Total Merchandise Exports,1,41424050.0
2019-06-01,"Fish, Seafood (Excl Marine Mammals) & Preparations",1.4,26914.0
2019-06-01,Vegetables & Fruit,1.6,21080.0
2019-06-01,"Coffee, Tea, Cocoa, Spices & Manufactures",1.8,97691.0
2019-06-01,Beverages,1.11,299440.0
2019-06-01,Tobacco & Manufactures,1.12,117218.0
2019-06-01,Crude Rubber,1.23,129026.0
2019-06-01,Crude Fertilizers & Minerals (Excl Division 56 Coal Petroleum & Precious Stones),1.27,8699.0
2019-06-01,Metalliferous Ores & Metal Scrap,1.28,80246.0
2019-06-01,Crude Animal & Vegetable Materials Nes,1.29,15003.0
2019-06-01,"Coal, Coke & Briquettes",1.32,3.0
2019-06-01,Petroleum & Products & Related Materials,1.33,5504918.0
2019-06-01,Gas,1.34,43766.0
2019-06-01,Oil Bunkers,1.39,2249544.0
2019-06-01,Fixed Vegetable Fats & Oils Crude Refined Or Fractionated,1.42,9766.0
2019-06-01,Animal Or Vegetable Fats & Oils Processed Waxes Of Animal Or Vegetable Origin Inedible Mixtures Or Preparations Of Animal Or Vegetable Fats Or Oils Nes,1.43,5337.0
2019-06-01,Organic Chemicals,1.51,1200625.0
2019-06-01,Medicinal & Pharmaceutical Products,1.54,1198933.0
2019-06-01,Essential Oils & Resinoids & Perfume Materials; Toilet Polishing & Cleansing Preparations,1.55,1067030.0
2019-06-01,Plastics In Primary Forms,1.57,1375441.0
